source_id,dataset,group_id,split,image_path,label_path,modality_claim,height,width,instance_count,furniture_fraction
f73d0ac26a,emps,10.1016.j.snb.2018.12.134,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f73d0ac26a.png,,electron microscopy,512,627,6,0.13885566188197768
83afcabd95,emps,10.1016.j.snb.2018.09.092,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\83afcabd95.png,,electron microscopy,512,729,4,0.15059692215363513
b1fc590830,emps,10.1016.j.sjbs.2019.10.006,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b1fc590830.png,,electron microscopy,512,687,2,0.12950043213245996
e59a1a493e,emps,10.1016.j.sjbs.2019.10.006,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e59a1a493e.png,,electron microscopy,512,711,3,0.13117802830520395
736f1a3eb2,emps,10.1016.j.seppur.2019.116364,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\736f1a3eb2.png,,electron microscopy,512,535,1,0.12807754088785048
691f7638fd,emps,10.1016.j.seppur.2019.116100,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\691f7638fd.png,,electron microscopy,512,685,6,0.13128706660583941
a1dada3898,emps,10.1016.j.scitotenv.2018.10.145,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a1dada3898.png,,electron microscopy,512,655,5,0.14134959446564885
55511ff512,emps,10.1016.j.saa.2020.118430,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\55511ff512.png,,electron microscopy,512,642,19,0.13499683605919002
b9deddff33,emps,10.1016.j.saa.2020.118343,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b9deddff33.png,,electron microscopy,515,512,30,0.12203049150485437
3f97a9e821,emps,10.1016.j.saa.2020.118343,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\3f97a9e821.png,,electron microscopy,512,522,65,0.12359315134099617
fc2851e6d3,emps,10.1016.j.saa.2020.118343,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\fc2851e6d3.png,,electron microscopy,514,512,29,0.12274668652723736
132788669c,emps,10.1016.j.saa.2020.118343,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\132788669c.png,,electron microscopy,512,516,17,0.12059032824612403
5f42a8d4a9,emps,10.1016.j.saa.2020.118343,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5f42a8d4a9.png,,electron microscopy,514,512,73,0.12373464858949416
4822787326,emps,10.1016.j.saa.2020.118104,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\4822787326.png,,electron microscopy,512,527,69,0.13194526802656548
75e968af41,emps,10.1016.j.saa.2019.117890,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\75e968af41.png,,electron microscopy,514,512,1,0.12519759241245138
03a1d18cc6,emps,10.1016.j.saa.2019.117890,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\03a1d18cc6.png,,electron microscopy,512,513,1,0.12679322002923976
7d54a1c5b3,emps,10.1016.j.saa.2019.117890,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\7d54a1c5b3.png,,electron microscopy,616,512,3,0.12419148234577922
763c317d5d,emps,10.1016.j.saa.2019.117890,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\763c317d5d.png,,electron microscopy,512,513,1,0.12393396686159844
fcebbb1fd9,emps,10.1016.j.saa.2019.117890,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\fcebbb1fd9.png,,electron microscopy,570,512,1,0.12611019736842105
535134e785,emps,10.1016.j.saa.2019.117890,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\535134e785.png,,electron microscopy,514,512,1,0.12680493069066148
0fa38de2c7,emps,10.1016.j.saa.2019.117890,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\0fa38de2c7.png,,electron microscopy,513,512,8,0.12174859892787525
85f5efb77d,emps,10.1016.j.saa.2019.117890,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\85f5efb77d.png,,electron microscopy,512,574,36,0.12518374346689895
b8e9061c90,emps,10.1016.j.saa.2019.117177,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b8e9061c90.png,,electron microscopy,512,683,44,0.12195735724743778
88808139d3,emps,10.1016.j.saa.2019.117177,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\88808139d3.png,,electron microscopy,512,682,18,0.12048089259530792
f8a1b2bf39,emps,10.1016.j.saa.2019.117177,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f8a1b2bf39.png,,electron microscopy,512,684,3,0.14246961805555555
8e1269eba3,emps,10.1016.j.saa.2019.117177,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\8e1269eba3.png,,electron microscopy,512,680,3,0.13558995863970588
ea71fe4650,emps,10.1016.j.saa.2019.117177,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ea71fe4650.png,,electron microscopy,512,695,12,0.13621571492805756
5e22377208,emps,10.1016.j.rinp.2019.102882,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5e22377208.png,,electron microscopy,512,555,7,0.12469031531531531
74391d74bd,emps,10.1016.j.reactfunctpolym.2020.104520,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\74391d74bd.png,,electron microscopy,512,541,1,0.1296463435767098
410284d28b,emps,10.1016.j.reactfunctpolym.2019.104441,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\410284d28b.png,,electron microscopy,512,657,1,0.1359517694063927
73e0a09cd2,emps,10.1016.j.reactfunctpolym.2019.104325,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\73e0a09cd2.png,,electron microscopy,516,512,1,0.1221725109011628
6752c27137,emps,10.1016.j.powtec.2019.07.029,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\6752c27137.png,,electron microscopy,512,544,181,0.12396958295036764
6169a602a0,emps,10.1016.j.powtec.2019.07.029,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\6169a602a0.png,,electron microscopy,512,583,51,0.12908715694682676
39e18a8f4c,emps,10.1016.j.porgcoat.2020.105742,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\39e18a8f4c.png,,electron microscopy,512,618,3,0.12447537419093851
04dbda93f9,emps,10.1016.j.porgcoat.2019.05.018,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\04dbda93f9.png,,electron microscopy,512,512,32,0.1284027099609375
7ecd3c2ab9,emps,10.1016.j.polymertesting.2019.106110,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\7ecd3c2ab9.png,,electron microscopy,534,512,3,0.1158561563670412
a492171fa8,emps,10.1016.j.polymertesting.2019.106110,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a492171fa8.png,,electron microscopy,529,512,5,0.11748656072778828
e853d120fa,emps,10.1016.j.polymertesting.2019.106110,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e853d120fa.png,,electron microscopy,528,512,2,0.11651796283143939
39dda96b25,emps,10.1016.j.polymertesting.2019.106110,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\39dda96b25.png,,electron microscopy,528,512,6,0.1187448212594697
2fb8fe344c,emps,10.1016.j.polymer.2020.122219,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2fb8fe344c.png,,electron microscopy,517,512,1,0.12378354690522243
e071eefebb,emps,10.1016.j.polymer.2020.122161,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e071eefebb.png,,electron microscopy,512,519,7,0.12515429311175338
1e011bd992,emps,10.1016.j.polymer.2019.122024,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\1e011bd992.png,,electron microscopy,512,781,4,0.3977822903329065
78bda6c73b,emps,10.1016.j.pmatsci.2020.100671,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\78bda6c73b.png,,electron microscopy,513,512,1,0.13785712110136453
a630b192d4,emps,10.1016.j.optmat.2020.109986,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a630b192d4.png,,electron microscopy,512,688,18,0.13065781704215115
d04d7ced9f,emps,10.1016.j.optmat.2020.109986,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\d04d7ced9f.png,,electron microscopy,512,688,20,0.13609420421511628
6a291d0bb4,emps,10.1016.j.nantod.2020.100854,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\6a291d0bb4.png,,electron microscopy,512,572,8,0.12092302229020979
cef2196885,emps,10.1016.j.nantod.2019.02.009,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\cef2196885.png,,electron microscopy,520,512,20,0.1490985576923077
bbb27830b9,emps,10.1016.j.nanoso.2019.100413,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\bbb27830b9.png,,electron microscopy,512,556,1,0.2475831834532374
dedf11eb6c,emps,10.1016.j.nanoso.2019.100410,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\dedf11eb6c.png,,electron microscopy,512,696,1,0.21823646282327586
027f25010a,emps,10.1016.j.nanoso.2019.100288,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\027f25010a.png,,electron microscopy,621,512,4,0.1269657055152979
8bf3782470,emps,10.1016.j.nanoen.2019.03.008,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\8bf3782470.png,,electron microscopy,512,708,8,0.2808637888418079
f9d59dcb02,emps,10.1016.j.mser.2019.03.001,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f9d59dcb02.png,,electron microscopy,536,512,12,0.1319051714085821
fff35f80e1,emps,10.1016.j.mser.2019.01.001,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\fff35f80e1.png,,electron microscopy,512,512,4,0.16028213500976562
72507b07bc,emps,10.1016.j.msec.2020.111062,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\72507b07bc.png,,electron microscopy,512,512,2,0.1282196044921875
a4b639ab1a,emps,10.1016.j.msec.2019.110602,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a4b639ab1a.png,,electron microscopy,512,773,2,0.12568220407503233
2e5dab1969,emps,10.1016.j.msec.2019.110602,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2e5dab1969.png,,electron microscopy,512,777,3,0.1262442688223938
a1e18db01a,emps,10.1016.j.msec.2019.109797,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a1e18db01a.png,,electron microscopy,512,678,8,0.12938156803097345
d28fb3e471,emps,10.1016.j.jphotobiol.2019.03.021,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\d28fb3e471.png,,electron microscopy,512,740,13,0.12844700168918918
923cab32ee,emps,10.1016.j.jpcs.2019.02.032,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\923cab32ee.png,,electron microscopy,515,512,4,0.12233009708737864
986f86c3b5,emps,10.1016.j.jpcs.2019.02.032,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\986f86c3b5.png,,electron microscopy,512,513,10,0.1534212049220273
e111fb569d,emps,10.1016.j.jmst.2019.10.032,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e111fb569d.png,,electron microscopy,512,711,4,0.13236473716596342
b78f5fdc22,emps,10.1016.j.jmst.2019.10.032,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b78f5fdc22.png,,electron microscopy,512,619,56,0.1346835874394184
cf6823322f,emps,10.1016.j.jlumin.2018.12.055,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\cf6823322f.png,,electron microscopy,512,633,7,0.12432427428909952
7e0c56c44b,emps,10.1016.j.jinorgbio.2019.04.001,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\7e0c56c44b.png,,electron microscopy,512,744,6,0.13196982106854838
dcfbfa74e4,emps,10.1016.j.jinorgbio.2019.04.001,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\dcfbfa74e4.png,,electron microscopy,512,750,4,0.13195052083333333
ef6bbe7612,emps,10.1016.j.jiec.2020.05.025,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ef6bbe7612.png,,electron microscopy,512,730,65,0.12386558219178082
5fc8c5b53c,emps,10.1016.j.jiec.2019.05.007,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5fc8c5b53c.png,,electron microscopy,512,546,306,0.12178414033882784
2ee0518d7a,emps,10.1016.j.jiec.2019.05.007,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2ee0518d7a.png,,electron microscopy,512,630,92,0.1314453125
c1d32ab54d,emps,10.1016.j.jiec.2019.05.007,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\c1d32ab54d.png,,electron microscopy,512,613,46,0.1297601447797716
6643f01cf4,emps,10.1016.j.jhazmat.2020.122900,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\6643f01cf4.png,,electron microscopy,512,515,24,0.13014259708737863
ac49e14130,emps,10.1016.j.jhazmat.2020.122567,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ac49e14130.png,,electron microscopy,512,512,4,0.12700271606445312
19b0afdf81,emps,10.1016.j.jhazmat.2020.122348,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\19b0afdf81.png,,electron microscopy,512,517,1,0.1266282338007737
e49e69fd61,emps,10.1016.j.jhazmat.2020.122348,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e49e69fd61.png,,electron microscopy,512,556,5,0.1327914231115108
6de290c824,emps,10.1016.j.jhazmat.2020.122348,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\6de290c824.png,,electron microscopy,512,556,4,0.12685827900179855
ce39bb3c03,emps,10.1016.j.jhazmat.2020.122312,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ce39bb3c03.png,,electron microscopy,512,724,24,0.12301720044889503
5c418c2eb0,emps,10.1016.j.jhazmat.2020.122226,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5c418c2eb0.png,,electron microscopy,512,631,6,0.13306012282091917
b3e7900e39,emps,10.1016.j.jhazmat.2019.121714,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b3e7900e39.png,,electron microscopy,512,518,126,0.13142495173745175
af674cfe7e,emps,10.1016.j.jhazmat.2019.121714,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\af674cfe7e.png,,electron microscopy,512,688,9,0.15201160519622092
c83a6e91b0,emps,10.1016.j.jhazmat.2019.121687,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\c83a6e91b0.png,,electron microscopy,512,697,5,0.1290519637733142
eed04b7d68,emps,10.1016.j.jhazmat.2019.121601,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\eed04b7d68.png,,electron microscopy,512,677,3,0.12412585395125554
406d70e411,emps,10.1016.j.jhazmat.2019.121491,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\406d70e411.png,,electron microscopy,512,671,1,0.1398914865871833
d54e727066,emps,10.1016.j.jhazmat.2019.121049,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\d54e727066.png,,electron microscopy,512,692,4,0.12236949060693642
7c5501d292,emps,10.1016.j.jhazmat.2019.121049,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\7c5501d292.png,,electron microscopy,512,929,9,0.12947389666307857
cb13cb5f85,emps,10.1016.j.jhazmat.2019.05.080,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\cb13cb5f85.png,,electron microscopy,512,513,2,0.12726151315789475
2bf4aa0195,emps,10.1016.j.jallcom.2019.152156,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2bf4aa0195.png,,electron microscopy,512,684,2,0.1326468841374269
e6822fbe96,emps,10.1016.j.jallcom.2019.07.034,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e6822fbe96.png,,electron microscopy,512,806,3,0.11762125852977667
5a65f9eba2,emps,10.1016.j.jallcom.2019.06.300,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5a65f9eba2.png,,electron microscopy,512,528,1,0.14216382575757575
78c63579ba,emps,10.1016.j.jallcom.2019.05.208,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\78c63579ba.png,,electron microscopy,512,593,2,0.13436050801011803
555eb05b4c,emps,10.1016.j.jallcom.2018.12.085,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\555eb05b4c.png,,electron microscopy,512,683,1,0.6173219024524158
87429394b0,emps,10.1016.j.inoche.2019.107688,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\87429394b0.png,,electron microscopy,512,775,8,0.3748790322580645
b657336f23,emps,10.1016.j.indcrop.2020.112164,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b657336f23.png,,electron microscopy,512,516,4,0.12815679505813954
441414704c,emps,10.1016.j.ijpharm.2019.118976,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\441414704c.png,,electron microscopy,513,512,1,0.13243558114035087
a1315df346,emps,10.1016.j.ijpharm.2019.118650,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a1315df346.png,,electron microscopy,512,515,11,0.12296344053398059
ed3547f3da,emps,10.1016.j.ijleo.2020.164180,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ed3547f3da.png,,electron microscopy,520,512,8,0.14134990985576923
33f8a59619,emps,10.1016.j.ijleo.2020.164180,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\33f8a59619.png,,electron microscopy,512,559,8,0.1473369018336315
31f17306c8,emps,10.1016.j.ijleo.2019.163676,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\31f17306c8.png,,electron microscopy,512,727,117,0.13265936640302614
af124a45d9,emps,10.1016.j.ijleo.2019.163676,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\af124a45d9.png,,electron microscopy,512,724,60,0.13142588915745856
ab82fe7827,emps,10.1016.j.ijhydene.2020.01.020,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ab82fe7827.png,,electron microscopy,512,758,2,0.13258317529683378
